epoch,acc,fbeta_score,loss,matthews_correlation,val_acc,val_fbeta_score,val_loss,val_matthews_correlation
90,0.77963431764224733,0.67665827408563162,0.43162470039199102,0.52174653605305077,0.65978775242947996,0.55888455414408877,0.57068293591731112,0.32928460098433399
91,0.78277094857129326,0.68845523225905525,0.42446813948723333,0.52920891451175878,0.67326423470621688,0.56145992798512701,0.583447061310432,0.36611472166818065
92,0.78597304997466588,0.67640941295165824,0.42421813265072517,0.53249419090073524,0.67538558494517675,0.5620545219435833,0.58997093363484965,0.3721295943376815
93,0.77753331059014574,0.63824439158694946,0.44582127714937386,0.51452534323314358,0.71022186960234091,0.62920965599650303,0.5619467943947869,0.43647507287162068
94,0.78027711865904048,0.67362315352774671,0.44619778282779859,0.51935255804444536,0.72147290355627935,0.66041137935504624,0.54722771296215167,0.45081945129412471
95,0.77839434652293826,0.67306671108114513,0.44479378883745052,0.51432587393782636,0.69609266418459725,0.62712697848980581,0.53302430253567989,0.39835846903560684
96,0.78512193380463335,0.6812546358108823,0.42594918244754115,0.53085862130598116,0.58261449383242592,0.31782859727439527,0.56981392111447404,0.19164564153742406
97,0.78513185357401538,0.67848413640781058,0.42374057443033275,0.53087548829681397,0.67688797356992925,0.56363327880908032,0.57915474591406002,0.3757230171128067
98,0.78548896525190359,0.67859723405511596,0.42337722266157712,0.53187796736615722,0.67307291929590241,0.55678824423557038,0.65193904180334405,0.3680156166972689
99,0.78421923483438161,0.66322602571845368,0.42989121730464724,0.52863238123811862,0.61015547189994412,0.40332368608710811,0.5742767817515263,0.24870232461259201
100,0.78695113918153137,0.67006375403693375,0.4227236120372907,0.5352318216487999,0.67828345065301565,0.56598331087502252,0.64371198193492751,0.37855746991072914
101,0.78740943250513018,0.68389148170124936,0.42558741701016223,0.53563959015024887,0.69441302745879163,0.61060352781959981,0.55795690857540448,0.40118921842295197
102,0.78714953456491576,0.68401530766288265,0.42565148099348149,0.53619415096679579,0.66534433959878259,0.55002996691840222,0.58269681661867134,0.34874966612128389
103,0.78372324638136026,0.64432218949377817,0.44105310830714167,0.52930267737743153,0.66724905326606199,0.54080637921863295,0.56324241852278289,0.35941224714625325
104,0.78734396203222234,0.65223488987252287,0.43238637359301368,0.53380767964669507,0.67290129812727395,0.55385764667413062,0.59869235641757768,0.369111528945128
105,0.78929617255399909,0.68255696450108427,0.41903985931473325,0.53938122492721796,0.67073493250773331,0.53848675084333952,0.60645303985748511,0.37178630032165111
106,0.78915531183265231,0.68409446998931034,0.42062444946256011,0.53905048668457867,0.67297444813107288,0.56061147489296559,0.65541879312964335,0.36564159646815675
107,0.78884581504268947,0.68365515743943217,0.42058194201595445,0.53912795721416051,0.67628026581419887,0.56394180296460361,0.5907439064908987,0.37364653913244561
108,0.78791335676618357,0.67907073865519696,0.42191702271772458,0.53734546149552087,0.6730166500612047,0.53547288847247843,0.55413483514535533,0.38150109601276916
109,0.78816135099600537,0.68539997921128415,0.41983435049917583,0.53744604071480528,0.6774647332540048,0.56675994184947054,0.65691365298917526,0.37568070510238727
110,0.78817722262342171,0.67644918575829582,0.42565099824888336,0.53688274564549376,0.66685798207094416,0.57240294424509797,0.61420261355667283,0.34307623878238341
111,0.78771694534982528,0.68822961789770365,0.42079419503958498,0.53724393235431978,0.68009532008587803,0.57521520358153366,0.56204557416676737,0.37893226951407827
112,0.7897068509849422,0.68671404021287163,0.41935585022872324,0.54063380893067581,0.67434460406419661,0.55229544666083275,0.62474297759939645,0.374463666188663
113,0.78923070208392931,0.68998152443019878,0.41796049890146136,0.54079541244965168,0.67307010584075788,0.54965478976413307,0.62752387501072615,0.37216344530314238
114,0.78766337858967517,0.67723890839590561,0.42281066710595072,0.53608270370371147,0.67703990051431195,0.55022302392806022,0.59904979560040317,0.38451694461097802
115,0.78890731761323685,0.67303052985133016,0.42334399666345424,0.53823704627675173,0.6763280946723953,0.55857026819349231,0.63030145573785201,0.37701982456272598
116,0.78966717191687419,0.68899315297203911,0.42145955493839338,0.54118050340281287,0.67637592352388387,0.55659105610085335,0.61889394957023669,0.37824393645212923
117,0.789468776540585,0.68593375341042206,0.42002958831383841,0.5404408189368628,0.7046877901456321,0.61730991152600811,0.64259160186048581,0.42708761924476291
118,0.78864345175930972,0.68593593912676132,0.41890648852167667,0.53886937148691483,0.67522521762630516,0.56246670139432431,0.59130540308989121,0.37131795865077671
119,0.78926442929017904,0.68576026930516398,0.41933798457569238,0.54052752725691733,0.67640405813569882,0.56749942129548303,0.67772979856351068,0.37208675122622198
120,0.79046868923999636,0.67946156565208427,0.42034122911543109,0.54200555520209004,0.68277092230302738,0.57249398346464897,0.60367011936992487,0.38842855983679653
121,0.79186340875617889,0.66186750866888089,0.4283101610872655,0.54371108892125519,0.67954950847982964,0.57428173748430922,0.55177900172801508,0.3777545392818481
122,0.7889509645983287,0.68140313753871817,0.41912749717629699,0.53868382628498468,0.68464750137190755,0.57892667459289315,0.61444133599077333,0.39029236239934778
123,0.78938941838931243,0.68303036225402969,0.42296910404439075,0.54002715669605883,0.67611145810977047,0.56099559329768123,0.62273066411857947,0.37480838940671851
124,0.79107776305527,0.68838241828493474,0.4176529593595274,0.54387571816056113,0.70764473855236865,0.64052162006330271,0.62362921284397177,0.42305351574730682
125,0.78612383045971868,0.66104317073137631,0.42685842332732798,0.53265531244612163,0.67961140464292735,0.56545034229151359,0.5927541952235621,0.38301690015234918
126,0.78989929450840024,0.68588214978019801,0.41896518383530279,0.54117542920000716,0.67561910228327526,0.56022810683424862,0.61772802920682979,0.37393489609311764
127,0.78624683559419106,0.66646330550542054,0.42577915099446273,0.5327578109779173,0.66848134955299654,0.56000549853197867,0.58861547720350649,0.35291674117308974
128,0.78954615072766943,0.68708595685514384,0.4173700807080592,0.54053151619693474,0.66841101301339756,0.55679436642833702,0.59666397652131298,0.35423208779416332
129,0.79103808397490361,0.68732590669006188,0.42200794861568153,0.54369831590901607,0.66984306510056346,0.56461276225764334,0.62862090959053218,0.35458307343698886
130,0.79055995111632482,0.68696633306519372,0.42113068386584906,0.5426516338154409,0.67557408688257103,0.57229729851136568,0.55254256998185225,0.36718547513798117
131,0.78985366356716147,0.68756039531367286,0.42134650425426551,0.54116249607292199,0.6772706043905582,0.56745112600193826,0.5727384273389321,0.37477593225460759
132,0.77249803588528299,0.67113425403086269,0.43925537575781309,0.50792615010882336,0.72313565950895908,0.68006962543970229,0.53477435074717472,0.44716771001740452
133,0.78214005126489272,0.69818678674252033,0.42420084148924714,0.53137939243241306,0.68247832227475125,0.58954544206422421,0.56627803734462245,0.37827239448463545
134,0.78756418090484159,0.6881420494735101,0.42451755718258682,0.53755962241765998,0.67517176183769634,0.57391031752455501,0.58260965185732294,0.36523257745571208
135,0.79039726690574319,0.68729838168220614,0.42239734555967878,0.54250601959493783,0.58015552817354121,0.3219667584091539,0.59792560619327162,0.18140318964894978
136,0.78459023418306628,0.64745204545724055,0.44747899144289799,0.52615650358563615,0.67079401519556303,0.56194151198064346,0.59057522801623041,0.35861388343823791
137,0.79253795303679209,0.6798865874681832,0.42099561259997076,0.54467797620777569,0.67926816230801823,0.56990970574341204,0.5888260021856323,0.37940212388788086
138,0.79179397037286947,0.68062437566603007,0.41733352729439449,0.54499434800382285,0.69144201173172581,0.5912184195730541,0.58192000714689796,0.4035792341814109
139,0.78654641261287972,0.68864306449282786,0.42545758154104252,0.53568696968187124,0.68403135321284469,0.57712320908223647,0.52916330602124939,0.38962811291815808
140,0.78960963725483657,0.68737897127146586,0.42006122593930367,0.54105760138057768,0.73581593207278317,0.69233223086690221,0.53988001921441242,0.47399573345694307
141,0.79083968860381748,0.69390655064397211,0.41461354552204305,0.54386213631200109,0.59855275522117957,0.41959874631228727,0.62309149386616258,0.20775172105530515
142,0.79080000952392415,0.68879997147788841,0.41764476946985185,0.54305030323134629,0.68791674404189851,0.58335635499340543,0.54704700748817292,0.39773251429086393
143,0.79145074636104762,0.68838446406367704,0.41664916868669077,0.54461156746464212,0.68201410106912663,0.57533766281855836,0.56646374218689965,0.38454953898940397
144,0.79020879129599797,0.6861792033575812,0.41699178037810614,0.54234186608286872,0.68358963971310605,0.58974399933675237,0.58050473808153569,0.38146844590949908
145,0.79044686574555834,0.69027436087076266,0.41567379464875043,0.54360375141382467,0.68680261314403912,0.58084027628141788,0.64830744212344393,0.39584136213670534
146,0.78941917769698566,0.68789160991927634,0.41658319319507608,0.54113884750120422,0.70475249975481868,0.64429374768740322,0.61618462572169308,0.41403049188685254
147,0.78828237217338482,0.67987473501189144,0.42723852094821319,0.53833982246839218,0.6409403714898384,0.49276540579170774,0.59231061981259314,0.30411979406683853
148,0.78917515137094341,0.68543786331161571,0.43473548130605899,0.53935281490975173,0.70008496654860941,0.62025207474935007,0.59891662422810321,0.41231528167293513
149,0.79057383878759435,0.68559741077756775,0.41950181706601175,0.54226448255688287,0.69482379288251528,0.59879062244935144,0.645025778369966,0.40921590054245877
150,0.79018895175628778,0.68778975763321382,0.4189574847297643,0.54178940112917107,0.68610487460903613,0.57742159240379987,0.65095499905240106,0.39572043537347656
151,0.7916987405899234,0.68578424691262774,0.4183394767841192,0.5449930262622753,0.66489137224056694,0.55161110096790444,0.63531033611005416,0.34673518414004806
152,0.79204593249228039,0.68646693757603361,0.41450949755399963,0.54573440952162,0.69774416629188019,0.60312538735395671,0.66253533328803738,0.41536134017936754
153,0.79119680027650263,0.69262776040653229,0.41751902202860536,0.54658235840680269,0.69229167721781937,0.58665026944380039,0.63605572489390771,0.40908119795290449
154,0.78997468475494714,0.69269110850358995,0.41915285466598273,0.54329722808281333,0.69680728348400611,0.59770771125648203,0.6529768697603745,0.41594029765429413
155,0.78983580797981401,0.6889922068573916,0.41963817095137074,0.54206204766453747,0.68797301327894389,0.57916554309202983,0.54886388090531701,0.4006367900545324
156,0.78979216100229033,0.69171726512357967,0.42233807953457075,0.54188662278127242,0.69991897229261757,0.61109463845681289,0.66587873335199699,0.4170262552634082
157,0.79057383879658161,0.68679509141210526,0.41620148488911063,0.54311060198517291,0.68098437403354328,0.5800785705197079,0.67291325735282626,0.37887412968723044
158,0.79012149733290926,0.67726971136453795,0.425671649334324,0.5419250275087425,0.68492040716487002,0.58078918280575453,0.59068816882075115,0.39020377286019792
159,0.79236534905682843,0.6863667239146547,0.41407437022070948,0.54701365717365869,0.68168211257055866,0.58723225048462957,0.6504085043924912,0.3772693482501297
160,0.78774670465560648,0.68125808860330983,0.42855074706817631,0.5351338413393234,0.73364675298870718,0.67503551870299905,0.60303170931690953,0.47645824594602915
161,0.7864611025978967,0.67195263414376649,0.42390100823387489,0.52984669904780535,0.69537523140790813,0.60182467615464807,0.5774059855398046,0.40909015212293953
162,0.79083373674199908,0.6887704921579858,0.41422467996359291,0.54341061005114721,0.68496260909265405,0.56916430003372698,0.59375201726659133,0.39748931822274941
163,0.79123449540214119,0.68864691331124683,0.41501351523670482,0.54482407519973086,0.68235734341745136,0.5696583419129817,0.6416460858736972,0.38914905485229384
164,0.78844505638396645,0.69062456828633589,0.42256806159015498,0.53945433172474766,0.70042539543709414,0.60807478891631805,0.57077228592941665,0.42038288262524476
165,0.79166898127657404,0.6928618487844167,0.41540432943295652,0.54631588002152065,0.61588649369100734,0.40156916804040305,0.5981860544923876,0.26935694029227475
166,0.79039726690858125,0.68611366311926991,0.41836497355651758,0.54351592839831775,0.68629900346577488,0.57619510668748553,0.62383398063661089,0.3971585063429845
167,0.7922106006594819,0.69051607857128061,0.41528401547816102,0.54809187657312164,0.70053512043826482,0.60249886517646345,0.65533019780013935,0.42429468940330739
168,0.79290498448784652,0.69111692401574243,0.41396827093732486,0.54948188969688427,0.68454058981246579,0.58267408663153397,0.6390838699217477,0.38791932528825779
169,0.78963344469406915,0.67990165339014141,0.42254513321525206,0.54267607296783948,0.69210036180515722,0.59095246604342733,0.62196910661703841,0.40577589108554524
170,0.79018101593784951,0.68817763549363442,0.41652246489790373,0.54530930275219303,0.68445899941438981,0.56714414203738539,0.57448526670006328,0.39715527473870355
171,0.7933851012992611,0.69187062148136413,0.41367080409694024,0.55026025857653038,0.69641621228654049,0.59786448943912585,0.64302308275127074,0.41454465040096483
172,0.79174833943021161,0.69151452882101194,0.41651316630795931,0.54857452204457691,0.69302317729940976,0.59065347301092475,0.66974969084875391,0.40864454226934621
173,0.79200823737089898,0.69132700927334489,0.41507673265820261,0.54929121344255871,0.70068142045693071,0.60578444702147938,0.65514883650603106,0.42255554441582194
174,0.79254588885191934,0.68918563905233654,0.41261530348550407,0.54885939615488422,0.68590793228172486,0.58638727214685371,0.60372124904666391,0.38979899970622794
175,0.79178603455112007,0.69218567130030406,0.41373108217449078,0.54920403050849975,0.68726964781151612,0.57955551814150752,0.65653103689220194,0.39796668431788357
176,0.7924248676660256,0.68834053601234835,0.41510780745279308,0.54894801911457003,0.68834439023908356,0.57986874227874163,0.66585738084970891,0.40102269189775397
177,0.79384934648704331,0.69181444054732677,0.41383061208860711,0.55097638797921211,0.68718805741545252,0.58365753835884171,0.62813159290934473,0.39539902545522415
178,0.79386720207060657,0.69585032580560313,0.41204370840874383,0.55192747764852446,0.68553374184866511,0.57197471697767011,0.65516332048200154,0.39737718501342251
179,0.79131186959395572,0.68612863839615346,0.41628352867589291,0.5468082208586349,0.60311056341749814,0.40187944367454093,0.59340186285319385,0.22690467370033762
180,0.78388394663768701,0.70041395386621697,0.42384526319832849,0.53598482540530157,0.69786514514716769,0.61905689224261795,0.57622913008976029,0.40675364431658645
181,0.79321844917922379,0.69847145595656945,0.4139239472242236,0.55027214592734919,0.69522049100167316,0.59562474193397363,0.60635188526784911,0.41241152711439483
182,0.79336526176286193,0.69240787724432351,0.4126287534310395,0.5500866844966914,0.68797019981038376,0.58359212806027516,0.64406861536620241,0.39775975351659831
183,0.79248835418515162,0.68969623471595631,0.41480678633703172,0.5502569316846122,0.68834720370764357,0.58263420465046634,0.6380425872202492,0.39932851233053435
184,0.78830221171687909,0.67840175496275668,0.42196639448555912,0.5378127432048494,0.70641525571621855,0.62019913293035522,0.56366826880157073,0.43085824947409312
185,0.78890930156465355,0.68915537865195142,0.41509632993256812,0.53960591681456094,0.70561623254346584,0.61602779955368303,0.55175329662267769,0.43096258957072614
186,0.79261135932671922,0.69199817795368679,0.41163622565397978,0.54807962076294514,0.68373312626086402,0.57176933015190479,0.57478837105045111,0.39185070838963615
187,0.78750267833997045,0.68077246978145922,0.42257080952694775,0.53834852477561956,0.68452370905040771,0.58467238398037014,0.55666163849330363,0.38668360927433676
