epoch,loss,val_loss
96,1190.3689586024502,1195.4376987142896
97,1194.9512994059889,1167.4740895131126
98,1191.3299719989411,1183.1986707300075
99,1191.4804555936867,1181.1121473547353
100,1190.4249169424193,1159.2661474028582
101,1191.2813725080882,1151.925515588908
102,1192.6566842965874,1197.4603910357039
103,1190.1589810294715,1181.8164778120354
104,1185.7472076128006,1170.1632810736878
105,1189.2570545719273,1194.6724035737873
106,1187.6132313896458,1176.9156079806812
107,1185.744905926138,1176.568660454114
108,1191.636308254589,1153.3741965346551
109,1185.5320546779151,1179.1491949167307
110,1184.8054927308949,1179.1812517527512
111,1190.2554704227641,1174.6540839520164
112,1186.8317156136823,1158.7273246356767
113,1184.1537478350838,1189.1111055566987
114,1186.6233708520979,1174.5609801883097
115,1184.3877267632317,1158.820836510411
116,1182.4642265553114,1170.1847531586859
117,1183.6704261235445,1163.1341365532239
118,1181.2128110189356,1197.5792298555982
119,1183.727625880344,1188.9515988099545
120,1178.6168909875705,1194.558151517364
121,1183.5465085586543,1163.3001151526491
122,1181.6557259363424,1175.0860343161739
123,1182.7756422999762,1161.8453295504328
124,1178.7537274301255,1147.6871150169923
125,1182.5946109666604,1158.2741809673196
126,1178.4894299735749,1171.4859640920374
127,1176.4882955122732,1164.5181876468578
128,1181.655768446672,1154.2883231293476
129,1180.026336036299,1187.8198968179163
130,1179.2276263181197,1170.6021829117326
131,1179.0139661755099,1174.4727736013667
132,1176.1807414105633,1173.3791055865681
133,1178.7689033413258,1183.2498312069383
134,1178.7713636180147,1154.3904041948213
135,1175.7907416695421,1180.7064172684791
136,1174.8152995068156,1157.1079390922034
137,1175.8321309937492,1190.0886790519462
138,1175.1067068719917,1185.0471548179296
139,1175.4145477168197,1200.2923350629912
140,1175.8265111742492,1166.326258371721
141,1175.9571158328836,1179.8405020688688
142,1173.0745852143866,1176.8794131996071
143,1175.365544850172,1174.5899350175234
144,1173.6985010512149,1162.363146630403
145,1174.580839923932,1157.1146267199779
146,1175.4428800335918,1180.746023069526
147,1170.6358281067517,1181.776897057701
148,1173.7366163427309,1164.1006421499974
149,1174.067460321849,1169.7818781383583
150,1171.1963711108924,1179.7435672990123
151,1174.2201188326153,1165.4962038414501
152,1171.7465549813166,1150.0557964522654
153,1171.1047965338114,1176.702520197088
154,1169.11366559407,1188.3854436493568
155,1172.4615305018183,1161.7333855252198
156,1174.1979817339679,1177.2523540279676
157,1167.7971244860973,1172.7603139561318
158,1170.1255689241518,1165.460127397017
159,1172.2227774217201,1159.2010932086177
160,1170.1155697112265,1169.5913883491198
161,1166.2381749165738,1156.6485472803108
162,1168.773960296412,1162.2945800366397
163,1169.0144661384602,1162.1642975138727
164,1170.904437078445,1149.8455089740867
165,1167.4399765665553,1189.278830477213
166,1168.2326117314317,1175.1572673217463
167,1165.4372783241834,1167.2794324280148
168,1169.622212013599,1168.6290723465213
169,1167.7491906678374,1186.2565873372118
170,1167.2662836220995,1180.892167524858
171,1168.5111728436364,1184.455384597195
172,1166.0185608163606,1161.8295426542918
173,1168.9144917967276,1186.703656011045
174,1165.8682571244087,1160.9367693412476
175,1166.2085708612403,1166.0843591941243
