epoch,loss,val_loss
161,1193.1284385672511,1232.5231339317718
162,1190.9156149449823,1209.3134908749071
163,1184.2565550697934,1209.0763966212762
164,1186.127035081229,1182.0515307845355
165,1184.2725022497066,1213.131745551538
166,1184.0749416329718,1207.697055398557
167,1185.3039138580818,1187.7973225220037
168,1182.2140823888437,1235.9478922595183
169,1185.2217905599696,1205.067295174935
170,1176.9811907113385,1206.4928022075126
171,1180.7300895670758,1219.0682688334682
172,1181.3730095027752,1203.8993914530454
173,1182.0901169220697,1209.1996154007309
174,1176.2871858705525,1200.6308589601476
175,1177.5874372966878,1203.8824360214662
176,1179.3133578100669,1180.7515873807715
177,1179.2354071600205,1212.6461857331437
178,1175.192555250065,1194.0290022779543
179,1183.7288476433471,1178.6054836328292
180,1181.0726365823482,1217.7887909791179
181,1176.7922859811117,1187.975786207486
182,1182.275196782505,1180.9637895582487
183,1174.381823403289,1232.9455813761981
184,1175.6398073731391,1215.6009258053114
185,1176.4886978973125,1210.1104483268173
186,1173.8248593772119,1202.4206054480073
187,1176.693420041503,1198.6933093852883
188,1173.0673947015678,1203.196215633629
189,1175.0080650274867,1205.7541779264516
190,1173.3158213585536,1189.9297410159568
191,1175.0317067613958,1185.0375776914793
192,1173.5403346072146,1206.3851918858193
193,1176.7209512977702,1202.1970737557747
194,1170.9989319884494,1225.4126996580787
195,1174.4838224117959,1189.7701140138793
196,1174.4050906085213,1185.1900608837352
197,1174.9156452436725,1223.3947056954253
198,1170.9768060876452,1195.7154850599213
199,1170.7823785628495,1191.7745886116384
200,1169.8007864341866,1204.840325964034
201,1170.1893319071983,1197.4433366618323
202,1175.0091886826397,1202.0098382760229
203,1171.9103748613863,1229.6360733434115
204,1169.488719532651,1190.1416300317444
205,1168.8447318849314,1191.0894446620114
206,1171.8573667382959,1207.7744206482814
207,1170.1753507321084,1204.1223693692086
208,1167.7207819015946,1217.0885051250864
209,1167.7504600101527,1201.7068833551268
210,1170.0428527624663,1200.2461275604689
211,1166.8485567086416,1199.0862336008854
212,1168.1808949776891,1191.8646083109036
213,1171.007612989461,1231.3654684035982
214,1168.1291719107594,1219.4548384440382
215,1166.5214402518122,1213.6141923176806
216,1164.4017438820147,1207.2862210723436
217,1168.2941466893462,1187.4418849896454
218,1164.8472794633219,1189.7524186930823
219,1167.08716306474,1188.8161795331748
220,1167.0737096628814,1240.1263648124702
221,1163.6807088999535,1194.9685478631784
222,1167.0733456408227,1197.2758594081881
223,1163.951208256469,1210.316805286132
224,1164.1659934136408,1217.3036073281185
225,1168.2672511756352,1207.9369926873972
226,1164.2595880032486,1209.9714213900377
227,1167.3662831244176,1203.3201867997291
228,1168.5918959044834,1177.3732807480287
229,1160.2215321570714,1201.1897550856754
230,1163.3104269705254,1184.1315366733652
231,1165.4804216084638,1222.706021240027
232,1165.4284314983249,1212.0855458793542
233,1159.8754080530832,1206.8487032336914
234,1163.1360426399112,1194.0615811538373
235,1165.7588177713731,1204.396480589472
236,1163.2823967420636,1214.9675033686012
237,1164.6193377623338,1207.9049694025628
238,1163.6954451921347,1228.0582099078365
239,1160.3012436103172,1179.2654439687931
240,1163.921457500177,1180.4701307842868
241,1160.5117237037782,1213.7716439894527
242,1165.6753875743943,1189.5598527232569
243,1163.3894710000752,1193.5212568284701
244,1158.6838883961223,1191.5742073415595
245,1162.194219742599,1226.6416088224166
246,1160.2593309136776,1208.9238164054202
247,1161.1479740798045,1221.7379689698719
248,1161.6732004006524,1206.8892382003537
249,1160.0513205206048,1212.3098429742261
250,1165.3475293411134,1183.3859292859229
251,1159.8816250217506,1183.7776154783082
252,1163.5556577723537,1199.3256444939134
253,1160.3354380209071,1197.3245229405068
254,1158.7654457653905,1183.8786048597467
255,1163.2137513151706,1198.6787782991551
256,1159.3918499656784,1200.9951966835872
257,1158.307546129583,1188.7837900892596
258,1161.9120555516233,1198.8423668821686
259,1162.6115500773067,1185.2100673471352
260,1159.1499829405702,1215.2048717359414
261,1159.9347474043122,1203.4622225052437
262,1157.3707939196911,1195.3886758160977
263,1159.6787743919433,1185.0255662631259
264,1161.1320219000315,1192.4088607178771
265,1156.0929693536698,1176.1093771261185
266,1158.6479038743983,1188.7597584687965
267,1161.5344021927865,1186.3586665358498
268,1157.960825890224,1201.4656792108347
269,1158.6880765737071,1194.3719134464443
270,1158.5271160605271,1201.9427037526716
271,1157.3160906828048,1190.3764912905892
272,1159.246576501451,1180.619586176455
273,1157.6687522303523,1202.3557242990655
274,1157.9443362600716,1192.8535835570769
275,1158.3356658025434,1212.9050633666266
276,1157.7017640703891,1185.1494761866438
277,1157.131901857312,1194.7085906800924
278,1157.9325527883827,1215.6597959507089
279,1162.6814233039001,1200.9240188015247
280,1156.2222357779101,1185.1350399461355
281,1153.9128773488742,1207.1701421616133
282,1159.3893635606892,1180.6754044603269
283,1153.5541147049889,1214.7232697648119
284,1157.4779439589895,1204.7845058651828
285,1160.4990527915163,1233.5814389445161
286,1151.1784221898299,1195.1927097161747
287,1156.4978704052901,1213.6765712844992
288,1157.6194732193678,1193.8919351038126
289,1156.6682086741532,1205.2581987794213
290,1156.1944488836441,1186.6082975765153
291,1153.8307205954782,1174.8615092080634
292,1157.3812154479726,1203.8210757765207
293,1154.1441230125902,1197.3356234567491
294,1155.7220568658722,1221.2813729000172
295,1156.3811692280697,1204.039454328072
296,1153.9503132585041,1216.4173371372531
297,1155.5759219050453,1206.4330543381943
298,1156.1638760996927,1218.188149710682
299,1152.9936473438902,1195.972878973871
300,1154.7345022544991,1195.9842244085864
301,1152.2711656512113,1189.3637269051681
302,1155.3244583055,1207.1207330358566
303,1151.4715036325249,1169.7171466992686
304,1154.5066612419339,1197.0000713546092
305,1155.0213996308307,1195.6834446105697
306,1155.2070933911161,1204.1664363371688
307,1152.8121789260467,1202.3301457977943
308,1154.9683129615539,1192.8030669828947
309,1156.1419049871783,1185.9608004431452
310,1153.2946020222107,1205.8617493038778
311,1152.206578705076,1188.6444932910074
312,1154.0836044317284,1213.6970754670408
313,1154.5414316962917,1200.5720619843385
314,1155.1646892566328,1208.6165109794831
315,1154.2688601858529,1203.4778912203133
316,1153.4555443792174,1198.8644978564578
317,1155.5146712479209,1223.4864853540516
318,1150.1217246079004,1187.2550096017583
319,1154.0352697721648,1195.1086323105287
320,1155.2706276248111,1190.2846042370534
321,1154.7372886280421,1209.9260820179747
322,1151.4661497502743,1198.7227042173063
323,1148.8967909332309,1232.338074404604
324,1154.2144895663753,1204.2955000755032
325,1155.6863609996549,1215.1773597633019
326,1151.7642163528321,1191.822676225142
327,1153.4283974209386,1219.9454232655851
328,1150.9975399076377,1215.9671418247531
329,1150.9295995301145,1209.9977579303181
330,1155.5509171217691,1201.7267728301561
331,1150.5874592545979,1203.7195157656349
332,1153.4370789288485,1197.7332513723318
333,1152.1632542277157,1291.4830611625159
334,1150.3044877360119,1188.8074081537575
335,1155.7888077836344,1194.7066261466521
336,1151.34922058405,1204.5636508523557
337,1149.095407902857,1219.3979236016155
338,1152.3241712628512,1200.0213560300454
339,1153.0991174763399,1230.1758663984508
340,1151.5457038116167,1195.2440396084457
341,1152.5937013147282,1235.3901526905665
342,1152.7628101249513,1188.6726935037436
343,1150.6797007715174,1194.4974279671071
344,1148.1773850299494,1192.232895480847
345,1151.0738625157414,1194.2922473217131
346,1150.2055010854995,1209.4155161427357
347,1152.8466617156532,1197.0809669980783
348,1150.3901488612669,1200.2008995244132
349,1147.9198264629267,1219.5219113618109
350,1151.5252039482027,1196.1992491379367
351,1154.0677979160769,1209.5767539647443
352,1148.0898323217489,1193.5177157004202
353,1152.7912759633277,1203.196737362352
354,1148.9172113749071,1188.3245368380615
