epoch,acc,fbeta_score,loss,matthews_correlation,val_acc,val_fbeta_score,val_loss,val_matthews_correlation
14,0.77134139083616238,0.65072283023488486,0.4496976407201122,0.49934577499486932,0.65439153261225258,0.55680609496070166,0.60789671995268224,0.3159374098381319
15,0.77902127591657211,0.66491364758603355,0.43700153619650994,0.51645010565683291,0.67321921931658057,0.57065533914621425,0.59653382019380941,0.36125426721699522
16,0.78106871622649798,0.67472474462428156,0.431873298934845,0.52238578219397902,0.67178154031677806,0.55789975572449535,0.59232024099105895,0.36363967764295224
17,0.78325304933980067,0.67510918233445161,0.42899672134209732,0.52635500600512408,0.6824558145799331,0.58083594979055375,0.59699994838517412,0.38277037003886211
18,0.7846537207045573,0.67660149397995994,0.42650067593246843,0.52944882840395646,0.6690749900105335,0.54096296729943005,0.62513283738914649,0.36483563233691801
19,0.7865682361077907,0.67936499074001289,0.42442331805966782,0.53354749742636776,0.66280097008432981,0.55787706528395664,0.61432023221013099,0.33801548278274002
20,0.77793010134414331,0.64880261682277551,0.43416739069822624,0.51348881769564003,0.67469347332951812,0.58689244203288138,0.61390077102290075,0.35826214873236745
21,0.78517748450342895,0.67706713561245968,0.4234507483230367,0.5314642331682512,0.67655598507572134,0.55591295661462192,0.62529359908398474,0.37932759429968621
22,0.73771932608821433,0.51772939937616547,0.49910685653609366,0.41342660213684224,0.66473663183869203,0.57122924576364853,0.58625596706699401,0.33774562966449817
23,0.75922538508353699,0.58435125298060009,0.46656907751275628,0.46869432256724886,0.66364500863330322,0.56181664843387735,0.5522078263130219,0.33864408913376537
24,0.78543143058939302,0.68111443380526926,0.42745351826479283,0.5314568798042768,0.64912754548665408,0.53644181341671549,0.59908495214326374,0.30910335944458905
25,0.78528660196332067,0.68615243058455122,0.42371092494101648,0.53286696497983499,0.60079789778599946,0.50489726950116021,0.68373949159199665,0.19808869318998568
26,0.7875602129944399,0.67835751634441377,0.42176141883141172,0.53543390662927581,0.68254303189735355,0.57837118601377357,0.68254771826085692,0.38426685450756115
27,0.79152613660475657,0.68485836440996506,0.41508398316631195,0.54463939069627865,0.69052482317895347,0.58092433509549524,0.65404240289820803,0.40715715439639294
28,0.7870622406013541,0.67229293856909245,0.43006856486779188,0.5333995393031471,0.65711777713402275,0.50876098613214948,0.6025793918705793,0.34618531097351801
29,0.79056391902294243,0.67954607695650227,0.42462706462835043,0.54079296694454937,0.67938632769910579,0.57064922973166898,0.64106556308619178,0.37911225535597304
30,0.79370848576711561,0.68986146579751917,0.41104889323514981,0.54959029188968644,0.67542215995361632,0.56774455488448872,0.5905188730284805,0.36903924237330371
31,0.79424415328915099,0.6914849315873981,0.40991198007519386,0.55121016320507477,0.68664787273310868,0.57680351656991313,0.5953138241021062,0.39770996403721859
32,0.79458737729245854,0.68918435860752592,0.41023505596315513,0.55151957495680404,0.66232830849314828,0.50182111260327067,0.6437770617065427,0.36895496103833836
33,0.79284546586966198,0.68290901282515715,0.41310849452378984,0.54777701865918071,0.67954106809427284,0.55136261609879966,0.56561260567110572,0.39204504721425648
34,0.78753442160095255,0.66512341488960203,0.4275537710891541,0.53390669080869024,0.6784438179785951,0.56905691989142959,0.57721438822380589,0.37719819275229699
35,0.79384934648893535,0.68849930612798604,0.41170860336704612,0.54940300514689877,0.67967611426988961,0.56886333816673984,0.59141352537955927,0.3811110068007949
36,0.79496036060296638,0.68956479483341504,0.4076736920265569,0.55239074753377859,0.68202535490982785,0.56170995124515966,0.64404969943741119,0.39296046352638286
37,0.78390973803401254,0.64392448662756063,0.43489330195529008,0.52491406103778837,0.66700990900660662,0.52172883913490531,0.62021978403625955,0.37055524763483322
38,0.79389696138111787,0.68261936686568758,0.41171810901159994,0.54841212404044726,0.64677267790959558,0.49388581782017138,0.59327785245993248,0.32148091655110717
39,0.79569045559230833,0.69735970790474122,0.40743258642838709,0.5550666255525728,0.68507233410925272,0.57647264316304336,0.59536333284522569,0.39292783593957337
40,0.79748196585823128,0.69204883704770237,0.40727100709164821,0.55734287962097395,0.68537337452744573,0.56906661577735518,0.64560375846062745,0.398691631404618
41,0.79763473029895782,0.69384115168850236,0.40537284772684873,0.55803688024526821,0.68483600330024641,0.56710965857319351,0.6390470405596419,0.39832497647712745
42,0.79250422582486635,0.68191238424749623,0.4174031860610663,0.54611990388022424,0.62225898479746844,0.46184933043287851,0.6234747981058818,0.26195038066178006
43,0.79595035354056387,0.68938211947775307,0.410079320104758,0.55348047678143342,0.69320323885124735,0.58300886499151061,0.70928865622123705,0.41424090527205354
44,0.79665068922081372,0.68608776550538708,0.40954312290758477,0.55585373752769596,0.69459871593433364,0.58694890885031725,0.57550347928053924,0.41620346038828121
45,0.79841244018426649,0.69563871610354888,0.40823547224266971,0.55939032544148315,0.69507981790436413,0.58257484696600259,0.61633691234016363,0.42082287306000554
46,0.79781527009262976,0.69292043802924763,0.40895009295265372,0.55802161528813654,0.69808178171415269,0.60120079632027901,0.61507937659305933,0.41749272946956772
47,0.79839061668982847,0.68874460898372325,0.40699209738411168,0.55899481704941167,0.691985009880282,0.58825453193962185,0.53468263217077494,0.4070262089664729
48,0.7970355762544854,0.69396280345966621,0.4107101143613589,0.55668150734579214,0.69041228469815485,0.58014796586035389,0.58288221393040196,0.40748745739643449
49,0.79406162954595438,0.67052075418556489,0.4156635973462906,0.55008573697743635,0.68756224784180453,0.57359762349074095,0.65226485638232712,0.40280306069442029
50,0.80012459230270094,0.68872175513744915,0.40906901030356335,0.5625112378299546,0.69107626170199854,0.5792882533014786,0.6201256027335954,0.41011068924397948
51,0.80044797675873014,0.697454535135557,0.40390673196228449,0.56423827272977733,0.69362525813579567,0.58395267624393732,0.57597212314262269,0.4150391665863512
52,0.80125544594887399,0.70075237981600158,0.40218702515083321,0.56617544617714455,0.69010280390111278,0.57753352311473349,0.64581886937080191,0.40818509780196216
53,0.80010475275494963,0.69076360323129204,0.40710004970897601,0.5628036478880718,0.68993118271705645,0.57881695299761604,0.57893789489317404,0.40679643259483828
54,0.80111260127894857,0.7030050027537994,0.40310481239519891,0.56712242758410025,0.69313290230494051,0.57658038249378274,0.67818114750018377,0.4188134582918453
55,0.80329098253421694,0.70181014232983785,0.40022964498815117,0.57076804119687063,0.68625680154905877,0.56632104903690805,0.58502207564168096,0.40355653780965378
56,0.80393973541755859,0.70182813580948078,0.4014632734277428,0.57180332478701867,0.68674915737320608,0.56336376683852618,0.71965016786601266,0.40727785363470309
57,0.8023208291401136,0.69825345597258182,0.40224873827059843,0.56780484207788384,0.69038977700568438,0.57805977344125226,0.63685224293995724,0.40884941720508805
58,0.80308266738381551,0.69686889368840432,0.40404017810582721,0.56961182786387365,0.69574379490384775,0.58338469476510724,0.66552356846484129,0.4224614984106404
59,0.80118005570753015,0.6921242232987217,0.40570221245778415,0.56572139864965532,0.69865572792094799,0.59352267861599028,0.67234331304870831,0.42436734161775019
60,0.80149352040978672,0.70128331707131075,0.40700375587922372,0.56628533663588188,0.68879735759495142,0.57237341726529978,0.63948260088740516,0.40752816131870168
61,0.80485632206759417,0.70647530173115602,0.39973318004303343,0.57397252989513847,0.68970610576652702,0.58013182396420315,0.62566465992220732,0.40512160429323418
62,0.80542770075912129,0.70834611501177269,0.39727365322065583,0.57560155982976335,0.69233950607366812,0.58367382573510718,0.70277135129385893,0.41104906217837006
63,0.80560228869192074,0.70728970644115696,0.40030903687743774,0.57608030086753337,0.60090480932531787,0.32773111629185037,0.59322393717286304,0.25725766694444058
64,0.8041004356743584,0.70531783875774556,0.40489469735856887,0.57269415137158763,0.62868211820620257,0.44245270076281107,0.76024955127540239,0.29073707978298291
65,0.80641372578631709,0.71005828207831478,0.39697188380812543,0.5775449932477229,0.69365901967802301,0.58557659065043177,0.67930523095535289,0.41401491416714287
66,0.80454484132101145,0.71068375644949411,0.39822318251485772,0.57439607824653993,0.68806304404714869,0.58054842969848663,0.76137962070554321,0.39965699449398473
67,0.7926530223528262,0.67681348261195307,0.42130549448202903,0.5455875726448236,0.56204527423047446,0.30440386384922613,0.70822202889778696,0.12781331999756285
68,0.79455960194235131,0.67983523614462726,0.42206922882213105,0.5489094939900786,0.68954292499251091,0.57209747924815391,0.64564772091838507,0.41040067114904177
69,0.80294577458043859,0.70481929615551597,0.39931193964666262,0.56998649788067823,0.69519798331121507,0.58489873632010969,0.58054330485110339,0.41954528587197593
70,0.79857115648160837,0.69340865148204467,0.41319930753803924,0.56102414104004239,0.69623896418984743,0.5872347970652988,0.58974966154490949,0.42121537627971362
71,0.80357667187548687,0.69705771003714467,0.40359813610420681,0.57027794945915578,0.7018883955915548,0.59599694185724839,0.5680294954554802,0.4332051776465296
72,0.80323344787359829,0.69948324413468554,0.40684325877681748,0.56992507690507765,0.69179369447667527,0.58221808901251271,0.63233818423830723,0.41037431580045292
73,0.79348429899544692,0.68156871017380194,0.42691392233448722,0.5471437380997678,0.69049387508985827,0.58987678134013488,0.56222464577881792,0.40134483013555033
74,0.80002737856502704,0.71451546355658968,0.4058893523889362,0.56747394487525593,0.69569033912865463,0.60000153137079626,0.55053847168073311,0.41098442003823915
75,0.80149153645080173,0.69758164774009179,0.40692882666202912,0.56796099703340552,0.68582634187895353,0.57381735688941082,0.65130365382894084,0.39714232863866844
76,0.80552293053355306,0.70447076851614887,0.40027468143914985,0.57557534985520686,0.68632432463351323,0.56727804508934188,0.58475651795669703,0.40314217583555351
77,0.80706247867580794,0.71035164821222752,0.39873959056554081,0.579280953592481,0.68911246532911352,0.57759447648929352,0.54956066103934131,0.40490966823745839
78,0.80579870011442822,0.71236330750684618,0.39821654194388661,0.57681691083597708,0.68464187444585534,0.56509114400563465,0.56898146730711396,0.39927123046518592
79,0.80586813849915673,0.71055461192308711,0.39763092459926858,0.57677346054701706,0.69300348305973603,0.58315157404036722,0.56840215386534165,0.41368219498301667
80,0.80611811667519206,0.71058422927340448,0.39850202501030652,0.57751423658076162,0.68603172460087702,0.57038418252035306,0.62625786302579589,0.40011788745968363
81,0.80549912309337446,0.70409500842508366,0.39910390722347761,0.57660024641587737,0.69339174080205723,0.58394562054474086,0.65223234324276114,0.41436523612433801
82,0.8050924125624267,0.70928760616877584,0.40309551420211109,0.57470241922288978,0.69672006618000137,0.58688878432734837,0.65542166587617767,0.42319125968635712
83,0.80757037083543781,0.71308458050074719,0.39392663821541485,0.58092754911090194,0.68286095309336792,0.55569000592296391,0.58432023293697655,0.39990111092707942
84,0.80452301782941149,0.70183313737996056,0.40133059309421776,0.57353205536569218,0.67200943072915964,0.56902034362208831,0.56290050273725944,0.35866410792206976
85,0.80389608843199367,0.70359831891423641,0.40283989397989289,0.5718607020656149,0.69180213486223208,0.57991380846700225,0.65362266220769794,0.41215192607110424
86,0.8061776352886465,0.70810467108933117,0.39834530072851693,0.57715799191865558,0.67409701942119682,0.53649848782780152,0.56049078874747338,0.38427145157670484
87,0.80788185158012837,0.71066023536949618,0.39874780598222481,0.58018519125996537,0.697564104726627,0.5994018402172564,0.6648041337194055,0.41712698665091008
88,0.80091817381353403,0.70690001858211526,0.41553338611664514,0.56633691344659365,0.71078456197950279,0.62755789934404571,0.52949340088497854,0.43898665567880729
89,0.80298148574378114,0.71388721247012854,0.40189851089796302,0.5721027026801887,0.69683260464067653,0.59611548399213798,0.61926988985241505,0.41699163667898775
90,0.80666767186518595,0.71036739661448722,0.40182214187178089,0.57852334391544691,0.68957105959996579,0.57555937196495544,0.55433885387889037,0.40778584388911776
91,0.80634825531624743,0.70916209589002654,0.39850967007547028,0.57787261313996496,0.69885829718101933,0.60302994607328908,0.62672339969077451,0.41865745509032426
92,0.80891747546416781,0.715320145299295,0.39417023714014371,0.58364014507589723,0.70179273789964547,0.59820543123604819,0.63639288621583434,0.43119545053882202
93,0.80729658522158876,0.70739843510692912,0.39830719497833483,0.57946734373167486,0.68825154599795857,0.5674126443196722,0.55841906469240687,0.40945287841605044
94,0.80502892605181497,0.71051019318340614,0.39950162207414952,0.57489204003117622,0.69815774518651175,0.5915059478486564,0.59352507106279184,0.42443761745580882
95,0.80785407623758931,0.71351692561905133,0.39685017512044074,0.58122343109026586,0.69002684042238138,0.58130348392232845,0.56494674229095054,0.40545761934159402
96,0.80842942283053087,0.71105486819941466,0.39824243311535357,0.58206643088535159,0.68494291485298042,0.5626112587730967,0.61207715504718851,0.40198452782675059
97,0.80725095427940396,0.70870034381263713,0.39651413781150546,0.57935169180981316,0.69812961056798906,0.59113267951085791,0.65419644374063457,0.42466491977620607
98,0.80841355119885727,0.7140145686864352,0.39635087027044263,0.58225473315532394,0.7190054975051301,0.6354017592262865,0.70285561263248997,0.45871124070780872
99,0.80903254477783682,0.71232673603076657,0.39305382114652271,0.58383164272286892,0.73510131276867885,0.6653778552609918,0.6757142140153265,0.48665599687429734
